"","act","position","t_min","t_max","t_mcr","t_sttdev","t_mean","t_rms","t_iqr","t_mad","t_variance"
"276","Running","Hand Swing",5.14650051403623,18.6147770724916,0.1875,3.64885284369829,12.4813375491997,13.003765381305,6.10762317194904,3.15914023337887,13.3141270749651
"277","Running","Hand Swing",7.03857511395445,22.3515636896191,0.1796875,4.05442102316022,13.3917917377627,13.9920840399368,7.16764656360918,3.45290305389488,16.4383298330436
"278","Running","Hand Swing",7.56102951631375,20.2765194293521,0.1875,4.09107255038356,14.0576674662862,14.6408636768868,8.0527257369485,3.64954224953955,16.7368746125018
"279","Running","Hand Swing",6.1815107519653,22.0797590814377,0.1875,4.43216581633295,14.2175969319425,14.8924194254208,7.89460813330564,3.85197613223178,19.6440938234703
"280","Running","Hand Swing",6.72090075012981,21.0097671746455,0.1875,3.58444254623047,13.7689659439829,14.2278828900785,5.28430803012818,3.01030690723122,12.8482283672272
"281","Running","Hand Swing",6.72827610669817,21.0614889495108,0.1875,3.81533660310731,14.1950752064435,14.6988759268046,6.56267299249899,3.34213752984047,14.5567933950104
"282","Running","Hand Swing",6.03260734276973,21.0825934990722,0.1875,3.93774364967546,13.2126026490743,13.786902981195,6.44748234451528,3.40894974798702,15.5058250505594
"283","Running","Hand Swing",6.84298521311144,20.3101206689829,0.1875,4.11704438597231,13.5071790972014,14.1206919674619,7.52254440747976,3.65259729352679,16.9500544760661
"284","Running","Hand Swing",6.78995664939436,19.8651479857352,0.1875,3.53187067869383,13.5251125027155,13.9786543952603,6.26692677193216,3.1092812915863,12.4741104910172
"285","Running","Hand Swing",6.88198200089451,21.9066388700002,0.1875,4.34818916593605,13.646402167438,14.322396487258,7.66705226207813,3.77432536985317,18.9067490227636
"286","Running","Hand Swing",5.97702616006925,21.3758913744726,0.1796875,4.15420715559361,13.4639643298116,14.090272267278,7.38287985669658,3.6089472822851,17.2574370915852
"287","Running","Hand Swing",6.29163345118656,21.7503448955532,0.1796875,4.4264948752295,13.9070302839116,14.5944971889431,8.03369494627151,3.90842913221273,19.593856880433
"288","Running","Hand Swing",5.63560921544133,20.7951714047133,0.1875,4.0108448337234,13.095833536749,13.6962670937173,6.75981186409049,3.44620970396776,16.0868762802057
"289","Running","Hand Swing",6.65135302809223,21.0329112115403,0.1796875,4.35482996980171,13.7699656706299,14.4421777663969,8.3363111464651,3.89071023943796,18.9645440658832
"290","Running","Hand Swing",5.83388678728704,23.0392215575939,0.1796875,4.70344438401542,13.5302631821915,14.3244689553537,7.85499017697597,4.09012614602638,22.1223890735262
"291","Running","Hand Swing",6.23352568020061,22.2171180372193,0.1875,4.47572633854429,13.5682339956786,14.2873755469305,7.86668214711927,3.93373673481341,20.0321262575391
"292","Running","Hand Swing",7.26572667258522,21.7038974984134,0.1875,4.52864097429982,13.6324490462835,14.3649662747123,8.06483811679748,3.99848772179871,20.5085890741072
"293","Running","Hand Swing",7.35770168020932,21.7987337816519,0.1796875,4.740403377292,13.6224678655283,14.4236976856419,8.68003455844788,4.21676053244666,22.4714241794414
"294","Running","Hand Swing",5.57006847224514,20.9748875662501,0.1875,4.52468996197243,13.5064883489569,14.244228542553,8.39028161619814,4.01946488745957,20.4728192519741
"295","Running","Hand Swing",5.24178408604427,21.4088347402552,0.1875,4.51527738672344,12.7104851050665,13.4886678914255,7.20590920884056,3.91836081548036,20.387729879056
"296","Running","Hand Swing",5.15438512163907,20.9926580366796,0.1875,4.0998225167614,12.5204568180102,13.174611326358,6.9695846578202,3.5432676960737,16.8085446689438
"297","Running","Hand Swing",6.41696558608526,21.3302908767504,0.1875,4.32262299957926,12.9434241096034,13.6461458763107,7.24309580381164,3.710659472342,18.6850695964916
"298","Running","Hand Swing",7.0914560039415,20.5649097432926,0.1875,4.32193106513341,13.5952533116482,14.2656931391239,8.2427840577142,3.84973125715848,18.6790881317652
"299","Running","Hand Swing",4.79823116873517,21.816217325666,0.1875,3.99668847677273,12.7880481038961,13.3980481073897,5.99978379367072,3.30545189294769,15.9735187803679
"300","Running","Hand Swing",6.2479167272203,19.5561318036507,0.1875,4.00061024476284,12.8574906793113,13.465509604136,7.58891772082342,3.57283964300806,16.0048823305014
"301","Running","Hand Swing",5.98770356134951,21.6415547684324,0.1875,4.693461256635,12.9773178751375,13.7999767318607,8.44635454043599,4.1330833846375,22.0285785675338
"302","Running","Hand Swing",5.44741579399545,21.0478305963286,0.1875,4.31219517454745,12.7803797401984,13.4882590991968,7.87935323058505,3.75009746887708,18.5950272233903
"303","Running","Hand Swing",5.97369776302649,21.0795019967637,0.1875,4.17093781848898,12.8391797603274,13.4996762629221,7.69543809413898,3.6618489861444,17.3967222857016
"304","Running","Hand Swing",6.08404631201441,20.3310505806886,0.1875,4.26159553710916,12.727686077706,13.4221901869456,8.14288135761862,3.77784730251845,18.1611965219087
"305","Running","Hand Swing",4.5412541490363,20.5926258900097,0.1875,4.16784228880551,12.5376583787072,13.2122589652763,6.89450210503901,3.61689487582251,17.3709093443556
"306","Running","Hand Swing",5.1006667093572,20.8677414155201,0.1875,4.54969785572757,12.3772824612097,13.1869963108731,7.64521847349459,3.96080472636391,20.6997505784121
"307","Running","Hand Swing",5.28043253513556,22.0566704219514,0.1875,4.87407517866324,13.5255063397022,14.3769235440892,9.03403143000217,4.32201256753898,23.7566088472611
"308","Running","Hand Swing",4.62158024427504,20.8438584022128,0.1796875,4.02769923664171,12.4944940926158,13.1276328319791,6.11080820675775,3.43560761891636,16.2223611408442
"309","Running","Hand Swing",3.90186118472043,21.3520510551516,0.1796875,4.18366387638697,12.6750489946189,13.3476556161213,7.06169587639809,3.57146871152914,17.5030434305852
"310","Running","Hand Swing",6.7217266298753,21.611308093757,0.1875,3.75142766237323,13.0319159712277,13.5611224973141,5.83562267864962,3.19120630235542,14.0732095060191
"311","Running","Hand Swing",5.58029570451722,20.2934003926956,0.1875,4.18996697635332,12.3194501239582,13.0124814935363,7.63526967236797,3.71997504310804,17.5558232629314
"312","Running","Hand Swing",7.41863860751429,20.6471302553743,0.1875,3.85383223357675,13.1177376518035,13.6721272663071,6.90059474154435,3.37657755587549,14.8520228845551
"313","Running","Hand Swing",6.14392496442267,20.9737835925323,0.1875,4.18567310497297,12.8630577800707,13.5269403338349,7.44875145775049,3.66829169499801,17.5198593416941
"314","Running","Hand Swing",6.01917469262169,22.1881698784059,0.1796875,4.31346097506324,12.6311352581181,13.3473414391132,7.15402037563012,3.69252897495726,18.6059455833935
"315","Running","Hand Swing",5.89456569789277,21.3456844529514,0.1875,4.2132472757483,13.2864427989658,13.9384724721467,7.41270207011682,3.70890625922717,17.7514526066005
"316","Running","Hand Swing",4.83800626904974,21.7832405861515,0.1875,4.55621748090853,12.9116594819233,13.6919709432381,8.09573566541811,3.94983016057258,20.7591177333365
"317","Running","Hand Swing",4.63374902765569,20.7911322368956,0.1875,4.21296821802742,12.8766615969651,13.5483399384894,5.35007897688604,3.46958528339208,17.7491012061092
"318","Running","Hand Swing",6.27010211925037,20.6732057484454,0.1875,4.21226681986007,13.0509537786046,13.7138829764939,7.90531328372887,3.70759762699127,17.7431917616941
"319","Running","Hand Swing",6.94839753828803,21.8176549408176,0.1875,4.17426400665704,12.9282093849317,13.5853994382907,6.42956673719454,3.57215532131227,17.4244799972724
"320","Running","Hand Swing",5.46156482626478,19.3503240687488,0.1875,3.82173059104834,12.7423681026438,13.3031413423232,5.97322125272749,3.25455566808484,14.6056247105547
"321","Running","Hand Swing",6.33700291514052,20.6113833236089,0.1875,4.4054929842936,13.0236040089735,13.7485500987271,8.41418613915631,3.89765237860925,19.4083684346602
"322","Running","Hand Swing",3.9206935712192,21.0891474353933,0.1875,4.00783098477547,12.4779286517571,13.1057778342557,5.92300099455782,3.34848568214452,16.0627092025263
"323","Running","Hand Swing",5.986415398771,21.3535929078544,0.1875,3.95463944547735,13.0107834861675,13.5985168333776,6.11990994720037,3.32386153749314,15.6391731437254
"324","Running","Hand Swing",6.53473039280235,19.8042770660753,0.1875,3.67436176496745,12.7956164516944,13.3127282988397,6.30732957910979,3.18571995168919,13.5009343798547
"325","Running","Hand Swing",7.63626893885983,20.9771325531524,0.1875,3.99069220983052,12.7251000690395,13.3361837150165,6.49138900113366,3.42876031734758,15.925624313602
"326","Running","Hand Swing",6.20679791919447,21.0407439478903,0.1875,3.76449558043253,13.0441125187777,13.5764611875713,5.95353469219734,3.18842210950793,14.1714269750961
"327","Running","Hand Swing",5.8859002388467,20.8701395508691,0.1875,4.45749800844297,12.4841792174485,13.2560936639964,7.82673394906159,3.90383531821389,19.8692884952731
"328","Running","Hand Swing",5.61875678431339,20.112885017303,0.1875,4.18042671647263,12.4842074209253,13.1655384417229,7.20653539223908,3.66461760533013,17.4759675317981
"329","Running","Hand Swing",6.07695252083701,21.4732772171403,0.1875,4.63375422965001,11.8171342246403,12.6931611328291,7.67574110017977,4.03436181875612,21.4716782607993
